FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.436,POINT (604712.33579151 7798888.54983663),ESCOLAS_PARTICULARES.2304.Particular.INSTITUTO PEDAGOGICO O PRINCIPE,2304,INSTITUTO PEDAGOGICO O PRINCIPE,Particular,RUA,CLEMENTE BARRETO,202,,Inconfidência,PAMPULHA
ESCOLAS_PARTICULARES.437,POINT (615453.37257144 7798093.51166434),ESCOLAS_PARTICULARES.2387.Particular.INST EDUC PIMENTINHA,2387,INST EDUC PIMENTINHA,Particular,RUA,CONDE D'EU,525,,Vera Cruz,LESTE
ESCOLAS_PARTICULARES.438,POINT (608797.67338119 7807875.90048745),ESCOLAS_PARTICULARES.2460.Particular.INSTITUTO EDUCACIONAL MISSAO PAZ,2460,INSTITUTO EDUCACIONAL MISSAO PAZ,Particular,RUA,CYRENE CRIVELLARI BELLONIA,141,,São João Batista,VENDA NOVA
ESCOLAS_PARTICULARES.439,POINT (608683.55089614 7806140.48372651),ESCOLAS_PARTICULARES.2742.Particular.TRILHA DO SOL,2742,TRILHA DO SOL,Particular,RUA,JOAO EDMUNDO CALDEIRA BRANT,161,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.440,POINT (601376.51246495 7786256.96095992),ESCOLAS_PARTICULARES.2867.Particular.INSTITUTO EDUCACIONAL LETÍCIA CAMARGOS,2867,INSTITUTO EDUCACIONAL LETÍCIA CAMARGOS,Particular,AVE,SENADOR LEVINDO COELHO,100,,Vila Independência I,BARREIRO
ESCOLAS_PARTICULARES.441,POINT (600887.17108105 7787832.34029603),ESCOLAS_PARTICULARES.2317.Particular.COLEGIO CAMINHAR BH,2317,COLEGIO CAMINHAR BH,Particular,AVE,SENADOR LEVINDO COELHO,1830,,Vale do Jatobá,BARREIRO
ESCOLAS_PARTICULARES.442,POINT (601403.61655515 7786250.70223387),ESCOLAS_PARTICULARES.2574.Particular.COLEGIO LETICIA CAMARGOS,2574,COLEGIO LETICIA CAMARGOS,Particular,AVE,SENADOR LEVINDO COELHO,4655,,Vila Independência I,BARREIRO
ESCOLAS_PARTICULARES.443,POINT (601067.68910438 7787102.54884296),ESCOLAS_PARTICULARES.2021.Particular.ESC SESI HAMLETO MAGNAVACCA,2021,ESC SESI HAMLETO MAGNAVACCA,Particular,AVE,SENADOR LEVINDO COELHO,2680,,Vale do Jatobá,BARREIRO
ESCOLAS_PARTICULARES.444,POINT (604994.70648358 7807525.73176328),ESCOLAS_PARTICULARES.2017.Particular.INST EDUC CEU AZUL,2017,INST EDUC CEU AZUL,Particular,RUA,JOAO GUALBERTO DOS SANTOS,108,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.445,POINT (605904.8333019 7796593.76693303),ESCOLAS_PARTICULARES.2811.Particular.CENTRO PEDAGÓGICO CORAÇÃO EUCARÍSTICO - UNIDADE II,2811,CENTRO PEDAGÓGICO CORAÇÃO EUCARÍSTICO - UNIDADE II,Particular,RUA,DOM JOAQUIM SILVERIO,397,,Coração Eucarístico,NOROESTE
ESCOLAS_PARTICULARES.446,POINT (606414.26156251 7802525.31958269),ESCOLAS_PARTICULARES.2517.Particular.COLEGUIUM- UNIDADE OURO PRETO II,2517,COLEGUIUM- UNIDADE OURO PRETO II,Particular,RUA,FUNCHAL,250,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.447,POINT (615573.30013088 7799766.99103247),ESCOLAS_PARTICULARES.2305.Particular.JD INF FAZENDINHA ENCANTADA,2305,JD INF FAZENDINHA ENCANTADA,Particular,RUA,GURUA,460,,São Geraldo,LESTE
ESCOLAS_PARTICULARES.448,POINT (608172.39100823 7794928.42590837),ESCOLAS_PARTICULARES.2051.Particular.INSTITUTO BEM ME QUER,2051,INSTITUTO BEM ME QUER,Particular,RUA,HENRIQUE BURNIER,300,,Grajaú,OESTE
ESCOLAS_PARTICULARES.449,POINT (608878.82073491 7791716.28972938),ESCOLAS_PARTICULARES.2809.Particular.ESCOLA  BILBOQUÊ - UNIDADE ESTORIL,2809,ESCOLA  BILBOQUÊ - UNIDADE ESTORIL,Particular,RUA,DESEMBARGADOR AMILCAR DE CASTRO,631,,Estoril,OESTE
ESCOLAS_PARTICULARES.450,POINT (608878.82073491 7791716.28972938),ESCOLAS_PARTICULARES.2808.Particular.ESCOLA BILBOQUE,2808,ESCOLA BILBOQUE,Particular,RUA,DESEMBARGADOR AMILCAR DE CASTRO,631,,Estoril,OESTE
ESCOLAS_PARTICULARES.451,POINT (606791.33577632 7809760.20694234),ESCOLAS_PARTICULARES.2669.Particular.INSTITUTO EDUCACIONAL PINGO DE OURO,2669,INSTITUTO EDUCACIONAL PINGO DE OURO,Particular,RUA,JOSE GALDING,380,,Letícia,VENDA NOVA
ESCOLAS_PARTICULARES.452,POINT (607643.87361808 7795187.60315359),ESCOLAS_PARTICULARES.2132.Particular.ESCOLA DE FORMACAO GERENCIAL - EFG,2132,ESCOLA DE FORMACAO GERENCIAL - EFG,Particular,RUA,MARIA MACEDO,998,,Nova Granada,OESTE
ESCOLAS_PARTICULARES.453,POINT (608236.62613529 7796562.19335974),ESCOLAS_PARTICULARES.2589.Particular.INSTITUTO EDUCACIONAL HYLDA VIARD,2589,INSTITUTO EDUCACIONAL HYLDA VIARD,Particular,RUA,CORONEL PEDRO JORGE,272,,Prado,OESTE
ESCOLAS_PARTICULARES.454,POINT (610858.07898711 7805316.39146809),ESCOLAS_PARTICULARES.2495.Particular.INSTITUTO EDUCACIONAL PEQUENINOS DO REI,2495,INSTITUTO EDUCACIONAL PEQUENINOS DO REI,Particular,RUA,ADERITO TAVORA,80,,São Bernardo,NORTE
ESCOLAS_PARTICULARES.455,POINT (611056.0122336 7805247.85541841),ESCOLAS_PARTICULARES.2695.Particular.INST EMILIA FERREIRO,2695,INST EMILIA FERREIRO,Particular,RUA,NAIR PENTAGNA GUIMARAES,120,,Heliópolis,NORTE
ESCOLAS_PARTICULARES.456,POINT (611095.01507712 7805331.75834021),ESCOLAS_PARTICULARES.2795.Particular.INSTITUTO EDUCACIONAL HELIÓPOLIS,2795,INSTITUTO EDUCACIONAL HELIÓPOLIS,Particular,RUA,OSMAR COSTA,200,,Heliópolis,NORTE
ESCOLAS_PARTICULARES.457,POINT (611068.14187056 7805297.80525127),ESCOLAS_PARTICULARES.2263.Particular.C EDUC ICM,2263,C EDUC ICM,Particular,RUA,OSMAR COSTA,400,,Heliópolis,NORTE
ESCOLAS_PARTICULARES.458,POINT (611782.25672412 7806722.5652455),ESCOLAS_PARTICULARES.2253.Particular.CENTRO DE APOIO ESCOLAR CASINHA FELIZ,2253,CENTRO DE APOIO ESCOLAR CASINHA FELIZ,Particular,RUA,HELIO GILBER MARTINS,119,,Jardim Guanabara,NORTE
ESCOLAS_PARTICULARES.459,POINT (604056.3294027 7789237.91419553),ESCOLAS_PARTICULARES.2844.Particular.INSTITUTO EDUCACIONAL FAZENDINHA,2844,INSTITUTO EDUCACIONAL FAZENDINHA,Particular,RUA,SANTA ALEXANDRINA,319,,Araguaia,BARREIRO
ESCOLAS_PARTICULARES.460,POINT (604280.54215495 7789327.22601637),ESCOLAS_PARTICULARES.2172.Particular.COL MASTER PIMENTINHA,2172,COL MASTER PIMENTINHA,Particular,RUA,SANTA ALEXANDRINA,424,,Araguaia,BARREIRO
ESCOLAS_PARTICULARES.461,POINT (608335.45257918 7804432.99128164),ESCOLAS_PARTICULARES.2846.Particular.CANGURU CENTRO DE EDUCAÇÃO INFANTIL,2846,CANGURU CENTRO DE EDUCAÇÃO INFANTIL,Particular,AVE,SANTA ROSA,756,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.462,POINT (604697.62520528 7790117.69511868),ESCOLAS_PARTICULARES.2300.Particular.INST EDUC GASPARZINHO,2300,INST EDUC GASPARZINHO,Particular,RUA,DESEMBARGADOR CINTRA NETO,1021,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.463,POINT (609606.70614845 7805745.54411532),ESCOLAS_PARTICULARES.2660.Particular.INSTITUTO ITAPOA,2660,INSTITUTO ITAPOA,Particular,RUA,SAO MIGUEL,1555,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.464,POINT (613234.46534646 7805458.74249296),ESCOLAS_PARTICULARES.2008.Particular.COLEGIO NOEME CAMPOS,2008,COLEGIO NOEME CAMPOS,Particular,AVE,SARAMENHA,1530,,Guarani,NORTE
ESCOLAS_PARTICULARES.465,POINT (612001.68688668 7798808.42614557),ESCOLAS_PARTICULARES.2473.Particular.COLEGIO CONVIVER,2473,COLEGIO CONVIVER,Particular,RUA,STELA DE SOUZA,3,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.466,POINT (609134.59033328 7796400.48627475),ESCOLAS_PARTICULARES.2314.Particular.ESC SAUDE PUBLICA DE MINAS GERAIS,2314,ESC SAUDE PUBLICA DE MINAS GERAIS,Particular,RUA,UBERABA,780,,Barro Preto,CENTRO-SUL
ESCOLAS_PARTICULARES.467,POINT (610077.84070814 7792425.79531157),ESCOLAS_PARTICULARES.2178.Particular.ESC CRIATIVA IDADE,2178,ESC CRIATIVA IDADE,Particular,RUA,VIA LACTEA,170,,Santa Lúcia,CENTRO-SUL
ESCOLAS_PARTICULARES.468,POINT (612938.31584857 7802322.72082108),ESCOLAS_PARTICULARES.2287.Particular.COLEGIO ILUMINA,2287,COLEGIO ILUMINA,Particular,RUA,DORESOPOLIS,392,,Fernão Dias,NORDESTE
ESCOLAS_PARTICULARES.469,POINT (613470.84896489 7804663.40438172),ESCOLAS_PARTICULARES.2266.Particular.INST EDUC SALADA DE FRUTAS,2266,INST EDUC SALADA DE FRUTAS,Particular,RUA,CODAJAS,1106,,São Gabriel,NORDESTE
ESCOLAS_PARTICULARES.470,POINT (610310.03543767 7803898.90999234),ESCOLAS_PARTICULARES.2733.Particular.ESCOLA VIDEIRA DE EDUCAÇÃO,2733,ESCOLA VIDEIRA DE EDUCAÇÃO,Particular,RUA,IRMA EUFEMIA,631,,Jaraguá,PAMPULHA
ESCOLAS_PARTICULARES.471,POINT (615440.4843168 7799460.14349039),ESCOLAS_PARTICULARES.2646.Particular.INSTITUTO PEDAGOGICO PIRULI,2646,INSTITUTO PEDAGOGICO PIRULI,Particular,AVE,ITAITE,732,,São Geraldo,LESTE
ESCOLAS_PARTICULARES.472,POINT (615516.93978512 7799485.17839461),ESCOLAS_PARTICULARES.2254.Particular.ESC INF OBJETIVO,2254,ESC INF OBJETIVO,Particular,AVE,ITAITE,792,,São Geraldo,LESTE
ESCOLAS_PARTICULARES.473,POINT (606714.58345761 7807151.47794156),ESCOLAS_PARTICULARES.2354.Particular.INSTITUTO AGAPE DE ENSINO,2354,INSTITUTO AGAPE DE ENSINO,Particular,RUA,DOS JAVAES,188,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.474,POINT (603557.69495228 7787888.87878778),ESCOLAS_PARTICULARES.2547.Particular.INSTITUTO EDUCACIONAL DO PRINCIPE DA PAZ,2547,INSTITUTO EDUCACIONAL DO PRINCIPE DA PAZ,Particular,RUA,JOAQUIM TEIXEIRA DIAS,575,,Cardoso,BARREIRO
ESCOLAS_PARTICULARES.475,POINT (610202.0725983 7792184.84435644),ESCOLAS_PARTICULARES.2068.Particular.INSTITUTO DA CRIANCA,2068,INSTITUTO DA CRIANCA,Particular,RUA,LAPLACE,155,,Santa Lúcia,CENTRO-SUL
ESCOLAS_PARTICULARES.476,POINT (603457.0461768 7800270.17861009),ESCOLAS_PARTICULARES.2696.Particular.COLEGIO NOVO MUNDO,2696,COLEGIO NOVO MUNDO,Particular,RUA,LUME,45,,São Salvador,NOROESTE
ESCOLAS_PARTICULARES.477,POINT (602282.80496568 7794796.5727467),ESCOLAS_PARTICULARES.2216.Particular.INST EDUC DO SABER,2216,INST EDUC DO SABER,Particular,RUA,LUZIA RIGHI,61,,Camargos,OESTE
ESCOLAS_PARTICULARES.478,POINT (608354.55820042 7798368.27573691),ESCOLAS_PARTICULARES.2682.Particular.RENASCER,2682,RENASCER,Particular,RUA,MAGNOLIA,931,,Caiçaras,NOROESTE
ESCOLAS_PARTICULARES.479,POINT (610460.71175049 7794001.0546721),ESCOLAS_PARTICULARES.2026.Particular.GAIVOTAS EDUC INF,2026,GAIVOTAS EDUC INF,Particular,RUA,MATIPO,427,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.480,POINT (614286.77525798 7800953.28956484),ESCOLAS_PARTICULARES.2168.Particular.INSTITUTO EDUCACIOMAL RISQUE E RABISQUE,2168,INSTITUTO EDUCACIOMAL RISQUE E RABISQUE,Particular,RUA,MATUTINA,380,,Santa Inês,LESTE
ESCOLAS_PARTICULARES.481,POINT (609817.93169593 7807915.77237165),ESCOLAS_PARTICULARES.2356.Particular.INST PEDAG CENARIO INFANTIL,2356,INST PEDAG CENARIO INFANTIL,Particular,RUA,DOS MORANGOS,45,,Vila Clóris,NORTE
ESCOLAS_PARTICULARES.482,POINT (607033.22761874 7806181.81531358),ESCOLAS_PARTICULARES.2261.Particular.COL PAULO FREIRE,2261,COL PAULO FREIRE,Particular,RUA,OESTE DE MINAS,139,,Santa Amélia,PAMPULHA
ESCOLAS_PARTICULARES.483,POINT (615185.30017338 7800560.06960362),ESCOLAS_PARTICULARES.2422.Particular.CENTRO EDUCACIONAL ARCA DE NOE,2422,CENTRO EDUCACIONAL ARCA DE NOE,Particular,RUA,PADRE GUILHERME,49,,Nova Vista,LESTE
ESCOLAS_PARTICULARES.484,POINT (612824.58916404 7794931.34531413),ESCOLAS_PARTICULARES.2221.Particular.MIUDINHOS CENTRO DE EDUCACAO INFANTIL,2221,MIUDINHOS CENTRO DE EDUCACAO INFANTIL,Particular,RUA,PALMIRA,381,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.485,POINT (611479.92284301 7801320.1448925),ESCOLAS_PARTICULARES.2708.Particular.ESCOLA INFANTIL MUNDO DA CRIANÇA,2708,ESCOLA INFANTIL MUNDO DA CRIANÇA,Particular,RUA,PIO XI,189,,Ipiranga,NORDESTE
ESCOLAS_PARTICULARES.486,POINT (604572.22240523 7798096.19111895),ESCOLAS_PARTICULARES.2523.Particular.ESCOLA CAMINHAR,2523,ESCOLA CAMINHAR,Particular,RUA,PORANGA,267,,Dom Bosco,NOROESTE
ESCOLAS_PARTICULARES.487,POINT (611837.93266481 7797458.53091283),ESCOLAS_PARTICULARES.2009.Particular.COLEGIO NOSSA SENHORA DAS DORES,2009,COLEGIO NOSSA SENHORA DAS DORES,Particular,AVE,FRANCISCO SALES,77,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.488,POINT (612593.4169192 7795781.17233431),ESCOLAS_PARTICULARES.2794.Particular.ESCOLA DE DESENVOLVIMENTO DA CRIANÇA,2794,ESCOLA DE DESENVOLVIMENTO DA CRIANÇA,Particular,RUA,GRAO PARA,1048,,Funcionários,CENTRO-SUL
ESCOLAS_PARTICULARES.489,POINT (612600.03008633 7795804.68754785),ESCOLAS_PARTICULARES.2273.Particular.ESC GALILEO GALILEI,2273,ESC GALILEO GALILEI,Particular,RUA,GRAO PARA,1010,,Funcionários,CENTRO-SUL
ESCOLAS_PARTICULARES.490,POINT (609327.00710993 7793974.81001412),ESCOLAS_PARTICULARES.2771.Particular.TIC TAC TOE EDUCAÇÃO INFANTIL,2771,TIC TAC TOE EDUCAÇÃO INFANTIL,Particular,RUA,GUAICUI,685,,Luxemburgo,CENTRO-SUL
ESCOLAS_PARTICULARES.491,POINT (603701.41177251 7807591.67834005),ESCOLAS_PARTICULARES.2516.Particular.CENTRO EDUCACIONAL FACULDADE INFANTIL,2516,CENTRO EDUCACIONAL FACULDADE INFANTIL,Particular,RUA,ANTONIO JORGE DE FARIA,157,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.492,POINT (611062.27082942 7803924.54477445),ESCOLAS_PARTICULARES.2143.Particular.COL DONA CLARA,2143,COL DONA CLARA,Particular,RUA,MINISTRO OROZIMBO NONATO,640,,Dona Clara,PAMPULHA
ESCOLAS_PARTICULARES.493,POINT (608748.39621568 7806594.33134714),ESCOLAS_PARTICULARES.2830.Particular.ESCOLA APRENDER BRINCAR E CRESCER,2830,ESCOLA APRENDER BRINCAR E CRESCER,Particular,RUA,MINISTRO HERMENEGILDO DE BARROS,737,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.494,POINT (600392.17304796 7789305.69039988),ESCOLAS_PARTICULARES.2409.Particular.NUCLEO PEDAGOGICO COFAVIS,2409,NUCLEO PEDAGOGICO COFAVIS,Particular,RUA,AIDA FERNANDES ALVARES,201,,Tirol,BARREIRO
ESCOLAS_PARTICULARES.495,POINT (616442.38738214 7799751.04427838),ESCOLAS_PARTICULARES.2861.Particular.DOCE MENTE INSTITUTO EDUCACIONAL,2861,DOCE MENTE INSTITUTO EDUCACIONAL,Particular,RUA,AUREO DRUMMOND,570,,Casa Branca,LESTE
ESCOLAS_PARTICULARES.496,POINT (602024.34722206 7790024.24414035),ESCOLAS_PARTICULARES.2722.Particular.INSTITUTO INFANTIL SEMENTINHA DO FUTURO,2722,INSTITUTO INFANTIL SEMENTINHA DO FUTURO,Particular,RUA,EDUCADOR MANOEL DE ALMEIDA,265,,Ademar Maldonado,BARREIRO
ESCOLAS_PARTICULARES.497,POINT (607450.8548948 7790543.62842119),ESCOLAS_PARTICULARES.2449.Particular.JASMIM C DE ARTE E EDUCACAO,2449,JASMIM C DE ARTE E EDUCACAO,Particular,RUA,RUBENS CARVALHO DE ANDRADE,130,,Buritis,OESTE
ESCOLAS_PARTICULARES.498,POINT (608406.31736506 7809045.22247535),ESCOLAS_PARTICULARES.2835.Particular.ESCOLA INFANTIL VOVÓ VIRGÍNIA,2835,ESCOLA INFANTIL VOVÓ VIRGÍNIA,Particular,RUA,VALTER CAMPOLINA DINIZ,21,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.499,POINT (607093.65316574 7806345.99189591),ESCOLAS_PARTICULARES.2753.Particular.JARDIM DE INFÂNCIA MINHA VIDA,2753,JARDIM DE INFÂNCIA MINHA VIDA,Particular,RUA,JULIO FERREIRA PINTO,123,,Santa Amélia,PAMPULHA
ESCOLAS_PARTICULARES.500,POINT (604525.54268067 7808230.17837522),ESCOLAS_PARTICULARES.2343.Particular.ESC INF ARCO IRIS,2343,ESC INF ARCO IRIS,Particular,RUA,RADIALISTA MARIO MARCOS,49,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.501,POINT (608598.54448729 7808275.25919914),ESCOLAS_PARTICULARES.2749.Particular.SISTEMA BELLONIA DE ENSINO,2749,SISTEMA BELLONIA DE ENSINO,Particular,RUA,JOAQUIM DE PINHO,27,,São João Batista,VENDA NOVA
ESCOLAS_PARTICULARES.502,POINT (614689.06526365 7799896.43468459),ESCOLAS_PARTICULARES.2014.Particular.COLEGIO ABGAR RENAULT UNID BOA VISTA,2014,COLEGIO ABGAR RENAULT UNID BOA VISTA,Particular,RUA,GUIMARANIA,108,,Boa Vista,LESTE
ESCOLAS_PARTICULARES.503,POINT (611391.77476748 7794611.83035048),ESCOLAS_PARTICULARES.2294.Particular.ESC INF CIA DO APRENDER,2294,ESC INF CIA DO APRENDER,Particular,RUA,IRMAO GONCALVES XAVIER,34,,São Pedro,CENTRO-SUL
ESCOLAS_PARTICULARES.504,POINT (610995.10842763 7810093.71905691),ESCOLAS_PARTICULARES.2504.Particular.INSTITUTO EDUCACIONAL JAQUELINE,2504,INSTITUTO EDUCACIONAL JAQUELINE,Particular,RUA,JANUARIO PEREIRA GONCALVES,135,,Jaqueline,NORTE
ESCOLAS_PARTICULARES.505,POINT (611277.69351165 7810467.26302312),ESCOLAS_PARTICULARES.2813.Particular.INSTITUTO RECREATIVO PIBO CONSTRUINDO O SABER,2813,INSTITUTO RECREATIVO PIBO CONSTRUINDO O SABER,Particular,RUA,AUGUSTA ANDRADE LAGE,593,,Jaqueline,NORTE
ESCOLAS_PARTICULARES.506,POINT (603994.20521177 7799737.62700943),ESCOLAS_PARTICULARES.2758.Particular.CENTRO DE RECREAÇÃO GIRASSOL,2758,CENTRO DE RECREAÇÃO GIRASSOL,Particular,RUA,TIES,87,,Alípio de Melo,PAMPULHA
ESCOLAS_PARTICULARES.507,POINT (613455.11589398 7804435.70073014),ESCOLAS_PARTICULARES.2175.Particular.COLEGIO PIMPOLHO,2175,COLEGIO PIMPOLHO,Particular,RUA,CORONEL EUGENIO THIBAU,206,,São Gabriel,NORDESTE
ESCOLAS_PARTICULARES.508,POINT (610492.06245051 7806751.78929703),ESCOLAS_PARTICULARES.2821.Particular.INSTITUTO EDUCACIONAL PLANALTO,2821,INSTITUTO EDUCACIONAL PLANALTO,Particular,RUA,JOSE BENJAMIM DE CASTRO,326,,Planalto,NORTE
ESCOLAS_PARTICULARES.509,POINT (603674.6787453 7800119.73923159),ESCOLAS_PARTICULARES.2701.Particular.CENTRO EDUCACIONAL MINEIRO,2701,CENTRO EDUCACIONAL MINEIRO,Particular,AVE,ABILIO MACHADO,4020,,São Salvador,NOROESTE
ESCOLAS_PARTICULARES.510,POINT (605621.34942085 7796343.62784812),ESCOLAS_PARTICULARES.2002.Particular.INSTITUTO EDUCACIONAL ELEFANTINHO ELMER,2002,INSTITUTO EDUCACIONAL ELEFANTINHO ELMER,Particular,RUA,PADRE DEMERVAL GOMES,237,,Coração Eucarístico,NOROESTE
ESCOLAS_PARTICULARES.511,POINT (606775.5284928 7792350.53063148),ESCOLAS_PARTICULARES.2102.Particular.ESCOLA CORUJINHA AZUL,2102,ESCOLA CORUJINHA AZUL,Particular,RUA,PADRE FRANCISCO SCRIZZI,78,,Parque São José,OESTE
ESCOLAS_PARTICULARES.512,POINT (609361.6643935 7808507.05201839),ESCOLAS_PARTICULARES.2863.Particular.ESCOLA ESTÁCIO,2863,ESCOLA ESTÁCIO,Particular,RUA,PADRE PEDRO PINTO,628,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.513,POINT (608696.69477194 7808808.31069806),ESCOLAS_PARTICULARES.2841.Particular.FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE -  CAMPUS VENDA NOVA,2841,FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE -  CAMPUS VENDA NOVA,Particular,RUA,PADRE PEDRO PINTO,1315,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.514,POINT (609525.03106069 7808400.70366529),ESCOLAS_PARTICULARES.2119.Particular.INST PE ANGELICO LIPANI,2119,INST PE ANGELICO LIPANI,Particular,RUA,PADRE PEDRO PINTO,476,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.515,POINT (604763.56722212 7793161.67552529),ESCOLAS_PARTICULARES.2592.Particular.ESCOLA INFANTIL DA MONICA,2592,ESCOLA INFANTIL DA MONICA,Particular,RUA,AGUANIL,160,,Vista Alegre,OESTE
ESCOLAS_PARTICULARES.516,POINT (611893.32000094 7799652.31437457),ESCOLAS_PARTICULARES.2035.Particular.COLEGIO SAO MIGUEL ARCANJO,2035,COLEGIO SAO MIGUEL ARCANJO,Particular,RUA,ILDEFONSO ALVIM,501,,Nova Floresta,NORDESTE
ESCOLAS_PARTICULARES.517,POINT (606792.48194868 7795647.03963663),ESCOLAS_PARTICULARES.2666.Particular.INST EDUC FACULDADE DA CRIANCA,2666,INST EDUC FACULDADE DA CRIANCA,Particular,RUA,GENEBRA,1063,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.518,POINT (606798.28702306 7795865.08525408),ESCOLAS_PARTICULARES.2720.Particular.CUIDARE CENTRO DE CUIDADOS E DESENVOLVIMENTO INFANTIL,2720,CUIDARE CENTRO DE CUIDADOS E DESENVOLVIMENTO INFANTIL,Particular,RUA,JOSE DE ALENCAR,726,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.519,POINT (612591.54511255 7806062.08968338),ESCOLAS_PARTICULARES.2764.Particular.INSTITUTO CRIATIVIDADE,2764,INSTITUTO CRIATIVIDADE,Particular,RUA,JOSE LINS DO REGO,325,,Tupi A,NORTE
ESCOLAS_PARTICULARES.520,POINT (606267.72466352 7806853.78853538),ESCOLAS_PARTICULARES.2788.Particular.COLÉGIO ÉRIDA DURÃES,2788,COLÉGIO ÉRIDA DURÃES,Particular,RUA,PRINCESA ISABEL,85,,Copacabana,VENDA NOVA
ESCOLAS_PARTICULARES.521,POINT (606267.72466352 7806853.78853538),ESCOLAS_PARTICULARES.2190.Particular.SISTEMA DE ENSINO ERIDA DURAES,2190,SISTEMA DE ENSINO ERIDA DURAES,Particular,RUA,PRINCESA ISABEL,85,,Copacabana,VENDA NOVA
ESCOLAS_PARTICULARES.522,POINT (605530.22459554 7807675.82121301),ESCOLAS_PARTICULARES.2834.Particular.CRECHE CENTRO EDUCACIONAL CRIANÇA FELIZ,2834,CRECHE CENTRO EDUCACIONAL CRIANÇA FELIZ,Particular,RUA,POLONIA,1090,,Jardim Leblon,VENDA NOVA
ESCOLAS_PARTICULARES.523,POINT (608705.36940014 7795502.66902285),ESCOLAS_PARTICULARES.2683.Particular.COLEGUIUM UNIDADE GUTIERREZ FUNDAMENTAL,2683,COLEGUIUM UNIDADE GUTIERREZ FUNDAMENTAL,Particular,RUA,LUDGERO DOLABELA,138,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.524,POINT (608742.70658312 7795493.79082998),ESCOLAS_PARTICULARES.2586.Particular.COLEGUIUM - UNIDADE GUTIERREZ III,2586,COLEGUIUM - UNIDADE GUTIERREZ III,Particular,RUA,LUDGERO DOLABELA,174,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.525,POINT (606504.6937369 7806167.9781301),ESCOLAS_PARTICULARES.2306.Particular.OFICINA PEDAGOGICA RECANTO VERDE,2306,OFICINA PEDAGOGICA RECANTO VERDE,Particular,RUA,JOINVILLE,545,,Copacabana,VENDA NOVA
ESCOLAS_PARTICULARES.526,POINT (614565.8228748 7799933.7070979),ESCOLAS_PARTICULARES.2868.Particular.CENTRO INFANTIL ARQUINHA DE NOÉ,2868,CENTRO INFANTIL ARQUINHA DE NOÉ,Particular,RUA,NILO PECANHA,885,,Boa Vista,LESTE
ESCOLAS_PARTICULARES.527,POINT (608015.37364114 7806894.01034834),ESCOLAS_PARTICULARES.2486.Particular.MASTER EDUCADORA LTDA,2486,MASTER EDUCADORA LTDA,Particular,RUA,NORTE,285,,Santa Mônica,PAMPULHA
ESCOLAS_PARTICULARES.528,POINT (610038.55750592 7793902.71468892),ESCOLAS_PARTICULARES.2079.Particular.COL PITAGORAS CIDADE JARDIM,2079,COL PITAGORAS CIDADE JARDIM,Particular,AVE,PRUDENTE DE MORAIS,1602,,Vila Paris,CENTRO-SUL
ESCOLAS_PARTICULARES.529,POINT (611478.25718246 7796377.85088212),ESCOLAS_PARTICULARES.2365.Particular.SENAI BELO HORIZONTE ESCOLA FIEMG DE LIDERES EMPRESARIAIS,2365,SENAI BELO HORIZONTE ESCOLA FIEMG DE LIDERES EMPRESARIAIS,Particular,AVE,AFONSO PENA,1500,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.530,POINT (611478.25718246 7796377.85088212),ESCOLAS_PARTICULARES.2603.Particular.SENAI BELO HORIZONTE FACULDADE DE TECNOLOGIA,2603,SENAI BELO HORIZONTE FACULDADE DE TECNOLOGIA,Particular,AVE,AFONSO PENA,1500,,Centro,CENTRO-SUL
